# SPOT, PRICE, DELTA, VEGA
3.272650676807074888e+01,7.236059245167012932e+00,-1.000616584426217592e+00,3.180659862629027779e-01
4.728491224976355056e+01,5.400147452919742408e-01,-9.518157603097509023e-01,5.476429879951421498e+00
3.283005327189475508e+01,7.130943160467044351e+00,-1.000717963678153799e+00,3.909313986717648515e-01
7.588700717257432871e+01,1.124183381038825716e-05,-1.001833918252865940e+00,6.624078194815234966e-01
5.242960259426932623e+01,1.687378297174007558e-01,-9.611420077445396171e-01,5.500291295715332929e+00
6.866964195434127305e+01,1.712601967794722410e-03,-1.002668926175637187e+00,3.156723307753365404e+00
1.852752848133643226e+01,2.142634292532838813e+01,-1.001153950001792303e+00,7.138266294755399310e-02
2.195747028255700783e+01,1.799645719907725550e+01,-1.001151793085555353e+00,8.456494870358149951e-02
4.031030705129511205e+01,2.149348062153957351e+00,-9.630674143531731124e-01,5.057516978666880547e+00
3.830256921498253320e+01,3.044639769746413815e+00,-9.767940589090886583e-01,4.480353949832006855e+00
9.125174576499581747e+00,3.082871640735094587e+01,-1.001152513876455208e+00,3.513727487240046049e-02
3.215438856963872638e+01,7.800595494468591795e+00,-1.001047340933803431e+00,1.987625906429403844e-01
4.979748955286757450e+01,3.189614061477090701e-01,-9.557390559457070722e-01,5.760311386001645495e+00
2.208174062061597454e+01,1.787214624743918279e+01,-1.001153798392401040e+00,8.503304221260467310e-02
3.410621332922917759e+01,5.943943105414930983e+00,-9.980324560813291779e-01,1.571384670898962277e+00
1.122125082647601246e+01,2.873261364123921879e+01,-1.001155252889979197e+00,4.320851618816282796e-02
4.999790432334863510e+01,2.965120505469896472e-01,-9.662284516947580171e-01,5.614708213894161304e+00
1.927728739908199884e+01,2.067653361124841638e+01,-1.001157200241164613e+00,7.422921184888191248e-02
5.874632619758634178e+01,3.336411472692352859e-02,-9.889991065623778832e-01,4.421983669877392664e+00
2.680605632315571540e+01,1.314776170748845274e+01,-1.001156422176989524e+00,1.032382013307823615e-01
1.470547858555712573e+01,2.524838289251790968e+01,-1.001155152108743396e+00,5.662932009417587231e-02
4.957907751285202380e+01,3.326671323774920142e-01,-9.622296719402836374e-01,5.659594242503077410e+00
4.125801763202302652e+01,1.796329559060565018e+00,-9.624327668764558474e-01,5.100124396890972633e+00
5.198200437988441536e+01,1.943414141437102005e-01,-9.782018959223705012e-01,5.310001685021967788e+00
3.414737530551509082e+01,5.917323220727373823e+00,-9.965366664493208182e-01,1.582275236610981572e+00
8.034998342111876468e+00,3.191886963953689360e+01,-1.001155108818243322e+00,3.093953707519689345e-02
5.046172933645767955e+01,2.766326431372970740e-01,-9.598183526316695913e-01,5.735559849067658256e+00
1.580298389444838136e+01,2.415089694068879922e+01,-1.001153820988068377e+00,6.085826208021345024e-02
5.175590389663892665e+01,2.098613077444394792e-01,-9.690515335776102024e-01,5.430894926238519105e+00
5.075914327366533030e+01,2.606256035626035028e-01,-9.668484806494128669e-01,5.664654764887972149e+00
1.725422740631093177e+01,2.269965285055196702e+01,-1.001153700270680513e+00,6.645879255883165027e-02
4.364296766830566554e+00,3.558956683694682255e+01,-1.001156429342546339e+00,1.680554311600655076e-02
1.976423809698448508e+01,2.018962490587001923e+01,-1.001154701041236494e+00,7.612853096085830940e-02
5.328470002406525907e+01,1.416855590947476706e-01,-9.734305908287527176e-01,5.304682569252249458e+00
2.254320982818057928e+01,1.741071041151142751e+01,-1.001152357536570392e+00,8.681030706601182423e-02
7.411016435352635767e+01,4.663268509416865063e-04,-1.004489879516360151e+00,2.626929351179632555e+00
7.273291907973843706e+01,7.433180210169351276e-04,-1.002920485903533221e+00,2.084962059097116072e+00
5.582603454893512662e+01,7.082359033810312066e-02,-9.728081632039300430e-01,5.152329736106809221e+00
6.664860281389734098e+01,3.630819947020087323e-03,-9.965808700388490982e-01,3.828803131444202812e+00
7.283573900858493744e+01,5.225496319255115664e-04,-9.950879393583698107e-01,3.269767771254151079e+00
6.071293468893750145e+01,2.115609956790338864e-02,-9.828040869877284758e-01,4.732770716557572754e+00
2.704322842939559379e+00,3.724954622745823229e+01,-1.001155882008567533e+00,1.041326431176546087e-02
5.707341436044305283e+01,5.323482678331523110e-02,-9.761043126742271481e-01,5.059361386497181812e+00
5.596602223554093314e+01,7.297491587318517825e-02,-9.787324192779897070e-01,5.017457715038955435e+00
2.655433629480862479e+01,1.339955332538971433e+01,-1.001153821346951522e+00,1.022634521650402778e-01
3.192414599804128272e+01,8.034042818847201062e+00,-1.000795508042758630e+00,1.952800093081423494e-01
5.062356859800974718e+01,2.629232687154267611e-01,-9.664844871566158346e-01,5.672026812116390815e+00
3.984944649498886093e+01,2.323687878762861647e+00,-9.686604935438090092e-01,4.925129898487596414e+00
2.847041360899868323e+01,1.148353891075398359e+01,-1.001151311013910084e+00,1.097805992348083182e-01
4.833945307204510300e+01,4.286182729812394454e-01,-9.589065291845045857e-01,5.473638107648306494e+00
3.616090441624753282e+01,4.342672160125359504e+00,-9.878639183411764835e-01,3.364578964465132493e+00
7.993327723326561340e+01,9.086520081964332243e-05,-1.003929028991773054e+00,1.489209823064190363e+00
6.674283936166904851e+00,3.327957965456035083e+01,-1.001155382231379010e+00,2.570254441162960271e-02
3.910994870250518574e+01,2.652380127498836782e+00,-9.685950577696673669e-01,4.718335830721576585e+00
6.715043952763906532e+01,2.901975807917783669e-03,-9.993261042230106028e-01,3.371804910026469759e+00
6.032904689078566918e+01,2.219778906081152844e-02,-9.872446301867207064e-01,4.355948613555593596e+00
6.776524809681201589e+01,2.375809097088251061e-03,-1.003284669217250125e+00,2.140966725662546644e+00
6.834132884702397348e+01,1.939342362019035124e-03,-1.004668722095420685e+00,2.827157165006557893e+00
7.471207670533681267e+01,2.834457648301595537e-04,-1.005088478188967960e+00,3.216709843584587336e+00
5.013408767370792418e+01,2.855775668408579437e-01,-9.702327241185422224e-01,5.530659061660911036e+00
4.312456240097611015e+01,1.257505787108802231e+00,-9.582448126588752890e-01,5.172791495178969079e+00
6.440584697816703397e+01,6.848846703328421125e-03,-9.938389187050440388e-01,4.267450577845050219e+00
3.387360294117186754e+01,6.149587925027595325e+00,-9.990107741101685868e-01,1.270971754418123378e+00
4.616187788938606218e+01,6.886525350156704750e-01,-9.499945695272253854e-01,5.364048434882013439e+00
1.655318177653768430e+00,3.829855733028964693e+01,-1.001152856652261169e+00,6.373948162409652507e-03
5.191634805747585801e+01,1.955627204651197715e-01,-9.595570872166632181e-01,5.526063633311398604e+00
2.873369647804577198e+01,1.122015862337188707e+01,-1.001155107231574748e+00,1.106506758383780653e-01
1.806309828382321570e+01,2.189083329780369169e+01,-1.001150679341869187e+00,6.958809365854391749e-02
3.150273476047043175e+01,8.451242441742055078e+00,-1.001150646660670995e+00,1.214494267866571275e-01
1.709699341747020540e+01,2.285686674126039719e+01,-1.001155151343039673e+00,6.583873514857330189e-02
6.790014014500674477e+01,2.954735026721986603e-03,-9.937658973455034683e-01,3.952551003222766646e+00
5.118554810393068522e+01,2.356788736477544166e-01,-9.642675562226454833e-01,5.581037461651281895e+00
6.645903504231807801e+01,4.735177089697143946e-03,-1.002120566611611086e+00,3.669690400705839295e+00
6.310813972279470363e+01,1.004712749071749560e-02,-9.937441756331270026e-01,3.927791064861551273e+00
7.581306903303568845e+01,1.829282190914837596e-04,-1.004287521876001898e+00,2.032282830564562381e+00
7.164709549673700906e+01,7.410160985255714308e-04,-9.994113641862264474e-01,2.651329701839311603e+00
7.351511391108253690e+01,6.166847106570726243e-04,-1.003576873326414098e+00,2.591213957461844686e+00
3.247376314955108256e+00,3.670649630574068567e+01,-1.001153782638372736e+00,1.250514843487279988e-02
5.318536911124568434e+01,1.469620776279380037e-01,-9.692184315445196985e-01,5.511088914607510603e+00
3.144094819810511865e+01,8.512959450436374809e+00,-1.001153371480218102e+00,1.211491439577771223e-01
7.749826114635602892e+01,1.579228776360530346e-04,-9.993202219907334483e-01,3.686070636835424796e+00
8.207833785888736244e+00,3.174605393137348841e+01,-1.001151035500420949e+00,3.161812488446291008e-02
5.924836884996667052e+00,3.402904623896297664e+01,-1.001152632783163021e+00,2.281461060929412116e-02
3.586242577763324846e+01,4.565496230483192974e+00,-9.896712236926424877e-01,3.179328251885410239e+00
2.831107627641824820e+01,1.164289631526306046e+01,-1.001150478937064658e+00,1.090988172569827136e-01
1.399378421948843432e+01,2.596011232965625837e+01,-1.001152770456437135e+00,5.388547992862881969e-02
3.942393806469093320e+00,3.601147862965414959e+01,-1.001154597087039910e+00,1.518056031874599580e-02
7.202511021966202520e+01,6.148138359115292014e-04,-1.002940551047899254e+00,2.562848637512792571e+00
1.770799948244929922e+01,2.224589182381765085e+01,-1.001153225399671109e+00,6.819982508006262878e-02
1.949833598318287287e+01,2.045551043051444751e+01,-1.001155865414077084e+00,7.508028244375984650e-02
2.876785721892799685e+01,1.118595098103005370e+01,-1.001156529388569805e+00,1.108576704719506784e-01
5.878939067827877452e+00,3.407493569653127707e+01,-1.001154107149369921e+00,2.263765506187259691e-02
2.123464746499434952e+01,1.871927030854975271e+01,-1.001152068466576006e+00,8.179839767082278112e-02
6.757897297728695207e+01,2.534585337701912664e-03,-9.923197089422792772e-01,3.604975620219766252e+00
5.467022754422597330e+01,1.005858517523633838e-01,-9.736075924236078372e-01,5.241034310711298438e+00
4.540203274073423501e+01,8.055268952996055276e-01,-9.454801666936955007e-01,5.325403193883397890e+00
3.675349090088769799e+01,3.948402513671748881e+00,-9.863981034312776508e-01,3.698894758810312933e+00
1.509815131477980188e+01,2.485569141770718105e+01,-1.001156486621019415e+00,5.813763681052080967e-02
6.419120626808067698e+01,7.256943186889588948e-03,-9.926506016348916051e-01,4.028073113845445086e+00
4.277731412551992207e+01,1.334510000668801322e+00,-9.627546827825317344e-01,5.113093195238048061e+00
1.811622455121977282e+01,2.183762568834281481e+01,-1.001155732193511172e+00,6.975987959640933544e-02
6.441435682852942080e+01,7.048293377831037904e-03,-1.006267428163372779e+00,3.152227653664728901e+00
7.629533024144643605e+01,3.546766092137970211e-05,-1.002143449706050404e+00,8.016797392201699957e-01
3.756221084214126194e+01,3.449621549407173138e+00,-9.839592156846339588e-01,4.170788949300801463e+00
3.070169082336686017e+01,9.252337297828148621e+00,-1.001147543141109875e+00,1.186902108470387768e-01
4.102643106244529037e+01,1.873979607501794709e+00,-9.600886018951227951e-01,5.080474697839680864e+00
3.865888128165835980e+01,2.868160349071330106e+00,-9.753846455625434508e-01,4.591372370357275301e+00
5.564051484760738475e+01,7.554412528606416211e-02,-9.847320737554562387e-01,4.387164886814097109e+00
1.704231419032055328e+01,2.291155472236498625e+01,-1.001154625573468016e+00,6.562892030865036253e-02
5.233498541309988639e+01,1.780795493493531056e-01,-9.672878279800982693e-01,5.581353649873392442e+00
2.420470502783983235e+01,1.574901984484970185e+01,-1.001159912667951790e+00,9.327281602107215241e-02
2.666300245129058766e+01,1.329073131496584104e+01,-1.001159639587953620e+00,1.026807542686675734e-01
6.181418141181028147e+01,1.564292566899131917e-02,-9.900291320697193198e-01,3.973833002561855121e+00
6.764207819047898340e+01,2.332193925457360251e-03,-1.002816946172470081e+00,2.182629952241507354e+00
2.464434628949723205e+00,3.748943859070007534e+01,-1.001154329759831763e+00,9.489536150704141679e-03
4.884015504636185767e+01,3.965420069953916604e-01,-9.618426424807461350e-01,5.570381526341035894e+00
2.717109646042262128e+01,1.278283035060902328e+01,-1.001152428201839362e+00,1.046377879034934844e-01
2.066235673116679550e+01,1.929150109505724942e+01,-1.001155008521572798e+00,7.958362026175554160e-02
3.125891253457027119e+01,8.694995233851431138e+00,-1.001134369006196456e+00,1.223751715361641457e-01
2.219503340445885442e+01,1.775896516974609440e+01,-1.001145078762205598e+00,8.588194082372627158e-02
5.585185163695687294e+01,7.394796745698285767e-02,-9.768226005641710286e-01,4.788490953831018970e+00
2.443776955021673913e+01,1.551618402138893771e+01,-1.001151098718778165e+00,9.411735893865956493e-02
1.619321789031317849e+01,2.376067552722127729e+01,-1.001152920163037585e+00,6.236714612253896339e-02
3.614420852375043580e+01,4.357696242851593738e+00,-9.892794949900218793e-01,3.199396242709020122e+00
9.597864627711896190e+00,3.035599394595106304e+01,-1.001155992998446820e+00,3.695753727700559071e-02
3.954752754475377685e+01,2.456116102720790728e+00,-9.714615654374137987e-01,4.894372663418055325e+00
3.628125048821195975e+01,4.261738497839677287e+00,-9.895901950436207795e-01,3.424879375248818913e+00
2.278490769091764889e+01,1.716894418962952429e+01,-1.001154404312672774e+00,8.786517209634617243e-02
1.340545334565224067e-01,3.981981800776329550e+01,-1.001156226857284226e+00,5.161905034940238472e-04
1.975464002081202608e+01,2.019925495982686314e+01,-1.001152429659251331e+00,7.611774797181662666e-02
4.907447464271924531e+01,3.689556188728115305e-01,-9.633091033968577133e-01,5.559845319302755051e+00
7.245716313959134069e+00,3.270817862390113362e+01,-1.001151449228823376e+00,2.790022841700383685e-02
4.712303385496161567e+00,3.524159307897502202e+01,-1.001149478246618152e+00,1.814507721434351767e-02
1.944935064135673031e+01,2.050450256668383275e+01,-1.001155519084056644e+00,7.489163360459609453e-02
5.164754072623347625e+00,3.478911759004349591e+01,-1.001154344655756256e+00,1.988847699981328293e-02
2.145135559886616861e+01,1.850247535463447335e+01,-1.001156430144985787e+00,8.260283690764483322e-02
1.744898716736821953e+01,2.250496031999603375e+01,-1.001148639611753488e+00,6.724860933284454445e-02
2.850249578019061758e+01,1.145136015932436280e+01,-1.001155098908476315e+00,1.097542713622657595e-01
1.206272275149596673e+01,2.789116463178360661e+01,-1.001153095052913500e+00,4.645267504575617545e-02
7.046038642536638008e+01,1.014984542215979172e-03,-1.001756252429586214e+00,3.076369176206340317e+00
6.184388306531823787e+01,1.458516074316712485e-02,-9.919428541901439411e-01,3.883015419324093553e+00
6.981706231618787228e+00,3.297216553155437424e+01,-1.001154656584759106e+00,2.688372194112224889e-02
7.185249389891184535e+01,9.416647683652791057e-04,-9.982058159456216329e-01,3.883386628191249912e+00
6.233532496032722747e+01,1.233242248471493052e-02,-9.968039288139867171e-01,3.479098633160906395e+00
2.278326793885467438e+01,1.717054408141439836e+01,-1.001156604203168765e+00,8.777619663191275901e-02
5.795117539047645039e+01,4.081024927103406308e-02,-9.867008019771498217e-01,4.277660358981640876e+00
4.266749353938073597e+01,1.376630978602792821e+00,-9.538666936907950200e-01,5.213367102222421501e+00
9.329139526264231819e+00,3.062468975596479481e+01,-1.001158481045613113e+00,3.593038569593172415e-02
3.225204599451915044e+01,7.702620728925763771e+00,-1.001103699318827811e+00,1.948634113898158049e-01
1.012923904785822948e+01,2.982461164252343266e+01,-1.001156694479180320e+00,3.900367493362749682e-02
3.006633993972940289e-01,3.965320859045672108e+01,-1.001157112587990339e+00,1.157735772313387736e-03
7.768003901410511958e+01,8.824227097832029450e-05,-1.002525166432127079e+00,1.644608176208045114e+00
3.552099273341936225e+01,4.804670473714550027e+00,-9.927163456922257767e-01,2.822495181002912634e+00
7.547314228157274840e+01,1.012610863698212393e-04,-1.002076397861980439e+00,2.014873935473939337e+00
3.317733099537753816e+01,6.798849489916105604e+00,-1.000116108626444289e+00,6.437011318355805312e-01
7.782703333399811640e+01,1.106938361019573278e-04,-9.996680528683813405e-01,2.960997955232054224e+00
1.999270891819765694e+01,1.996110591724401218e+01,-1.001157281600765225e+00,7.699524425204513911e-02
3.812618310027353630e+00,3.614124853881531152e+01,-1.001156067142753070e+00,1.468086904916720940e-02
7.916017486358744293e+01,7.944730728657633850e-05,-1.002930131521495571e+00,1.171502426124568119e+00
4.490075903456161655e+01,8.910872277887994519e-01,-9.458774344202538487e-01,5.281862865276847785e+00
7.763665951503358542e+01,1.272908535290456821e-04,-1.003943042582717382e+00,1.857148355307486565e+00
